scene_token,horizon_s,gt_candidate_index,gt_weight,top2_candidate_index,top2_weight,top3_candidate_index,top3_weight,label_entropy_nats,effective_positive_count,hard_one_hot_false_negative_count,trajectory_sigma,consequence_sigma,trajectory_Q_row_sum_error_max,consequence_Q_row_sum_error_max
6f58c37b561e51ae,0.5,0,0.14982295036315918,1,0.14982295036315918,2,0.14982295036315918,2.250394190810902,9.491476551870887,6,0.5283650755882263,0.006003811955451965,1.1920928955078125e-07,5.960464477539063e-08
6f58c37b561e51ae,1.0,0,0.16304253041744232,1,0.16304253041744232,2,0.16304253041744232,2.246824843783845,9.457658568221875,5,0.7834784984588623,0.025832850486040115,5.960464477539063e-08,5.960464477539063e-08
6f58c37b561e51ae,2.0,0,0.17578451335430145,2,0.17578451335430145,1,0.11194784939289093,2.276527582216461,9.742790564513886,5,1.2854809761047363,0.10194553434848785,1.1920928955078125e-07,5.960464477539063e-08
6f58c37b561e51ae,4.0,0,0.16803228855133057,5,0.12540467083454132,4,0.11411142349243164,2.326603445904133,10.243091167712358,6,3.0555028915405273,0.32336223125457764,1.1920928955078125e-07,1.1920928955078125e-07
9f4798b55f4858ea,0.5,0,0.1222824677824974,1,0.1222824677824974,2,0.1222824677824974,2.3852256124107805,10.861512880616306,6,0.5283650755882263,0.006003811955451965,5.960464477539063e-08,5.960464477539063e-08
9f4798b55f4858ea,1.0,0,0.12735030055046082,1,0.12735030055046082,2,0.12735030055046082,2.3902491458441006,10.916213333450843,5,0.7834784984588623,0.025832850486040115,5.960464477539063e-08,1.1920928955078125e-07
9f4798b55f4858ea,2.0,0,0.13023506104946136,2,0.13023506104946136,3,0.11513154208660126,2.3985820297217266,11.007556920743728,7,1.2854809761047363,0.10194553434848785,5.960464477539063e-08,1.1920928955078125e-07
9f4798b55f4858ea,4.0,0,0.12050558626651764,3,0.11034270375967026,4,0.10336042940616608,2.456669318234193,11.665891388911039,10,3.0555028915405273,0.32336223125457764,1.1920928955078125e-07,1.1920928955078125e-07
a03d891c48dc5e6c,0.5,0,0.11876805871725082,1,0.11876805871725082,2,0.11876805871725082,2.3200052059790894,10.175727280558885,8,0.5283650755882263,0.006003811955451965,5.960464477539063e-08,1.1920928955078125e-07
a03d891c48dc5e6c,1.0,0,0.12163233011960983,1,0.12163233011960983,2,0.12163233011960983,2.3244934929442564,10.221501511773566,8,0.7834784984588623,0.025832850486040115,5.960464477539063e-08,1.1920928955078125e-07
a03d891c48dc5e6c,2.0,0,0.12989957630634308,2,0.12989957630634308,4,0.1267605572938919,2.324030465642026,10.21676977305047,8,1.2854809761047363,0.10194553434848785,1.1920928955078125e-07,1.1920928955078125e-07
a03d891c48dc5e6c,4.0,0,0.1441979557275772,4,0.14003139734268188,3,0.1396530270576477,2.2538046648124412,9.5239022479545,6,3.0555028915405273,0.32336223125457764,1.1920928955078125e-07,1.1920928955078125e-07
01a9c058b7a65b02,0.5,0,0.11967689543962479,1,0.11967689543962479,2,0.11967689543962479,2.379529781356487,10.799823391488202,8,0.5283650755882263,0.006003811955451965,5.960464477539063e-08,1.1920928955078125e-07
01a9c058b7a65b02,1.0,0,0.1223500445485115,1,0.1223500445485115,2,0.1223500445485115,2.3775444306634195,10.778403224939998,7,0.7834784984588623,0.025832850486040115,1.1920928955078125e-07,1.1920928955078125e-07
01a9c058b7a65b02,2.0,0,0.12178629636764526,2,0.12178629636764526,3,0.1182907223701477,2.4117499704404364,11.15346230620522,8,1.2854809761047363,0.10194553434848785,5.960464477539063e-08,1.1920928955078125e-07
01a9c058b7a65b02,4.0,0,0.12472178041934967,3,0.12367944419384003,4,0.12326450645923615,2.413061209559455,11.168096754827566,8,3.0555028915405273,0.32336223125457764,5.960464477539063e-08,5.960464477539063e-08
454617f5a7eb5d3c,0.5,0,0.11874178797006607,1,0.11874178797006607,2,0.11874178797006607,2.21163726359993,9.13065344828961,8,0.5283650755882263,0.006003811955451965,1.1920928955078125e-07,1.1920928955078125e-07
454617f5a7eb5d3c,1.0,0,0.12200134992599487,1,0.12200134992599487,2,0.12200134992599487,2.221382198728357,9.22006602613027,8,0.7834784984588623,0.025832850486040115,1.1920928955078125e-07,1.1920928955078125e-07
454617f5a7eb5d3c,2.0,0,0.13411486148834229,2,0.13411486148834229,3,0.13336247205734253,2.2225383635413607,9.230732106728665,7,1.2854809761047363,0.10194553434848785,1.1920928955078125e-07,0.0
454617f5a7eb5d3c,4.0,0,0.15096844732761383,4,0.15002240240573883,3,0.1493733823299408,2.1544396896130396,8.623057236584271,6,3.0555028915405273,0.32336223125457764,1.1920928955078125e-07,1.1920928955078125e-07
a11bd94d574756bb,0.5,0,0.14938883483409882,1,0.14938883483409882,2,0.14938883483409882,2.2715326914079004,9.694247723492985,6,0.5283650755882263,0.006003811955451965,5.960464477539063e-08,5.960464477539063e-08
a11bd94d574756bb,1.0,0,0.1422334760427475,1,0.1422334760427475,2,0.1422334760427475,2.3042119745378495,10.01628205633531,6,0.7834784984588623,0.025832850486040115,5.960464477539063e-08,1.1920928955078125e-07
a11bd94d574756bb,2.0,0,0.14263804256916046,2,0.14263804256916046,7,0.11505455523729324,2.344629511364898,10.429408034533063,7,1.2854809761047363,0.10194553434848785,1.1920928955078125e-07,1.1920928955078125e-07
a11bd94d574756bb,4.0,0,0.14305639266967773,3,0.12158916145563126,7,0.12101743370294571,2.3775922032803813,10.778918149768279,6,3.0555028915405273,0.32336223125457764,1.1920928955078125e-07,5.960464477539063e-08
cb5cc940b4b15849,0.5,0,0.11856373399496078,1,0.11856373399496078,2,0.11856373399496078,2.3213911376576486,10.189839920667916,8,0.5283650755882263,0.006003811955451965,1.1920928955078125e-07,1.1920928955078125e-07
cb5cc940b4b15849,1.0,0,0.12246789038181305,1,0.12246789038181305,2,0.12246789038181305,2.348808596040349,10.473084614320152,8,0.7834784984588623,0.025832850486040115,5.960464477539063e-08,1.1920928955078125e-07
cb5cc940b4b15849,2.0,0,0.1263027787208557,2,0.1263027787208557,4,0.12533795833587646,2.3780086107130076,10.783407506037303,6,1.2854809761047363,0.10194553434848785,5.960464477539063e-08,1.1920928955078125e-07
cb5cc940b4b15849,4.0,0,0.11923091858625412,4,0.11826219409704208,3,0.11804334074258804,2.439220432727607,11.464100221038779,9,3.0555028915405273,0.32336223125457764,1.1920928955078125e-07,1.1920928955078125e-07
9920f97dca875097,0.5,0,0.11934003978967667,1,0.11934003978967667,2,0.11934003978967667,2.3936293442421626,10.953174733513507,7,0.5283650755882263,0.006003811955451965,5.960464477539063e-08,5.960464477539063e-08
9920f97dca875097,1.0,0,0.12066347151994705,1,0.12066347151994705,2,0.12066347151994705,2.4016923857943855,11.041847642790145,8,0.7834784984588623,0.025832850486040115,5.960464477539063e-08,1.1920928955078125e-07
9920f97dca875097,2.0,0,0.12632933259010315,2,0.12632933259010315,3,0.11775089800357819,2.4078687799632856,11.110257491807353,7,1.2854809761047363,0.10194553434848785,5.960464477539063e-08,1.1920928955078125e-07
9920f97dca875097,4.0,0,0.15708118677139282,3,0.11845924705266953,6,0.1039576604962349,2.3979617402326237,11.00073116607588,6,3.0555028915405273,0.32336223125457764,1.1920928955078125e-07,5.960464477539063e-08
ff9138c0bf275784,0.5,0,0.19300587475299835,1,0.19300587475299835,2,0.19300587475299835,2.127105456318806,8.390544829384295,3,0.5283650755882263,0.006003811955451965,1.1920928955078125e-07,1.1920928955078125e-07
ff9138c0bf275784,1.0,0,0.1847621202468872,1,0.1847621202468872,2,0.1847621202468872,2.201908439494394,9.042253637281275,2,0.7834784984588623,0.025832850486040115,5.960464477539063e-08,1.1920928955078125e-07
ff9138c0bf275784,2.0,0,0.18722768127918243,2,0.18722768127918243,1,0.12728071212768555,2.2626123952297648,9.608156712101627,2,1.2854809761047363,0.10194553434848785,5.960464477539063e-08,5.960464477539063e-08
ff9138c0bf275784,4.0,0,0.17095260322093964,5,0.11997845768928528,4,0.10968901216983795,2.3582598892603035,10.57253804939428,4,3.0555028915405273,0.32336223125457764,1.1920928955078125e-07,1.1920928955078125e-07
03af70d4cfc45744,0.5,0,0.12271901220083237,1,0.12271901220083237,2,0.12271901220083237,2.315914695422882,10.134188376283909,8,0.5283650755882263,0.006003811955451965,1.1920928955078125e-07,5.960464477539063e-08
03af70d4cfc45744,1.0,0,0.12588606774806976,1,0.12588606774806976,2,0.12588606774806976,2.345599243087191,10.439526667735743,7,0.7834784984588623,0.025832850486040115,5.960464477539063e-08,1.1920928955078125e-07
03af70d4cfc45744,2.0,0,0.12920786440372467,2,0.12920786440372467,3,0.12192151695489883,2.3802227835548773,10.80731028675854,6,1.2854809761047363,0.10194553434848785,1.1920928955078125e-07,5.960464477539063e-08
03af70d4cfc45744,4.0,0,0.1179615929722786,3,0.11440736055374146,4,0.1114238053560257,2.448744975774667,11.573812185862703,10,3.0555028915405273,0.32336223125457764,5.960464477539063e-08,1.1920928955078125e-07
0559bccc513e59c1,0.5,0,0.117510586977005,1,0.117510586977005,2,0.117510586977005,2.39752523714123,10.995930360773704,7,0.5283650755882263,0.006003811955451965,5.960464477539063e-08,1.1920928955078125e-07
0559bccc513e59c1,1.0,0,0.12089300900697708,1,0.12089300900697708,2,0.12089300900697708,2.3900462347730222,10.913998537622128,7,0.7834784984588623,0.025832850486040115,5.960464477539063e-08,5.960464477539063e-08
0559bccc513e59c1,2.0,0,0.12533745169639587,2,0.12533745169639587,3,0.12406231462955475,2.3845363303353797,10.85402881408873,8,1.2854809761047363,0.10194553434848785,1.1920928955078125e-07,0.0
0559bccc513e59c1,4.0,0,0.13610519468784332,4,0.13486838340759277,3,0.13451282680034637,2.328505424786168,10.26259184986424,6,3.0555028915405273,0.32336223125457764,5.960464477539063e-08,5.960464477539063e-08
36401e5bcc045657,0.5,0,0.15716177225112915,1,0.15716177225112915,2,0.15716177225112915,2.219927766295168,9.206665810282198,6,0.5283650755882263,0.006003811955451965,1.1920928955078125e-07,5.960464477539063e-08
36401e5bcc045657,1.0,0,0.15574117004871368,1,0.15574117004871368,2,0.15574117004871368,2.2462292109402666,9.452026953509131,6,0.7834784984588623,0.025832850486040115,1.1920928955078125e-07,5.960464477539063e-08
36401e5bcc045657,2.0,0,0.16363155841827393,2,0.16363155841827393,5,0.10856218636035919,2.2785220934752455,9.762242061653517,6,1.2854809761047363,0.10194553434848785,1.1920928955078125e-07,1.1920928955078125e-07
36401e5bcc045657,4.0,0,0.16478361189365387,5,0.13173291087150574,3,0.12391653656959534,2.283789178571237,9.813796272341806,6,3.0555028915405273,0.32336223125457764,1.1920928955078125e-07,1.1920928955078125e-07
212e3b93093a5e8c,0.5,0,0.11949517577886581,1,0.11949517577886581,2,0.11949517577886581,2.220041668727954,9.20771453164066,8,0.5283650755882263,0.006003811955451965,5.960464477539063e-08,1.1920928955078125e-07
212e3b93093a5e8c,1.0,0,0.12276320904493332,1,0.12276320904493332,2,0.12276320904493332,2.2389498328886153,9.383471897767874,8,0.7834784984588623,0.025832850486040115,1.1920928955078125e-07,0.0
212e3b93093a5e8c,2.0,0,0.1337088644504547,2,0.1337088644504547,3,0.12755142152309418,2.26408777753123,9.622342878900762,8,1.2854809761047363,0.10194553434848785,1.1920928955078125e-07,1.1920928955078125e-07
212e3b93093a5e8c,4.0,0,0.1593153178691864,3,0.1362864077091217,6,0.12343598157167435,2.279640518133502,9.773166501838022,6,3.0555028915405273,0.32336223125457764,1.1920928955078125e-07,1.1920928955078125e-07
946081fd69d75499,0.5,0,0.11820483207702637,1,0.11820483207702637,2,0.11820483207702637,2.2188181450393003,9.196455564004209,8,0.5283650755882263,0.006003811955451965,1.1920928955078125e-07,1.1920928955078125e-07
946081fd69d75499,1.0,0,0.12247451394796371,1,0.12247451394796371,2,0.12247451394796371,2.237265171982855,9.367677237560237,8,0.7834784984588623,0.025832850486040115,5.960464477539063e-08,1.1920928955078125e-07
946081fd69d75499,2.0,0,0.1328456997871399,2,0.1328456997871399,4,0.12938262522220612,2.2650785103830064,9.631880774074826,8,1.2854809761047363,0.10194553434848785,1.1920928955078125e-07,1.1920928955078125e-07
946081fd69d75499,4.0,0,0.13960272073745728,4,0.13836853206157684,3,0.13780850172042847,2.2964692653702774,9.9390283598281,6,3.0555028915405273,0.32336223125457764,1.1920928955078125e-07,1.1920928955078125e-07
262e84d6ac5c527a,0.5,0,0.11859488487243652,1,0.11859488487243652,2,0.11859488487243652,2.2337470388113365,9.33477840669789,8,0.5283650755882263,0.006003811955451965,5.960464477539063e-08,1.1920928955078125e-07
262e84d6ac5c527a,1.0,0,0.12259463220834732,1,0.12259463220834732,2,0.12259463220834732,2.2577466450512462,9.561519376689617,8,0.7834784984588623,0.025832850486040115,1.1920928955078125e-07,1.1920928955078125e-07
262e84d6ac5c527a,2.0,0,0.13086576759815216,2,0.13086576759815216,3,0.12947160005569458,2.296537872574786,9.939710272171183,8,1.2854809761047363,0.10194553434848785,1.1920928955078125e-07,5.960464477539063e-08
262e84d6ac5c527a,4.0,0,0.13052959740161896,4,0.12879963219165802,3,0.1287175714969635,2.37353061226421,10.735227379728805,7,3.0555028915405273,0.32336223125457764,1.1920928955078125e-07,1.1920928955078125e-07
70f91d4a7b9d5691,0.5,0,0.11757020652294159,1,0.11757020652294159,2,0.11757020652294159,2.395652276298371,10.975354688506329,8,0.5283650755882263,0.006003811955451965,1.1920928955078125e-07,5.960464477539063e-08
70f91d4a7b9d5691,1.0,0,0.12118865549564362,1,0.12118865549564362,2,0.12118865549564362,2.4036297131190274,11.063260050667335,7,0.7834784984588623,0.025832850486040115,1.1920928955078125e-07,1.1920928955078125e-07
70f91d4a7b9d5691,2.0,0,0.12386428564786911,2,0.12386428564786911,3,0.11620746552944183,2.414303354310317,11.181977766917067,8,1.2854809761047363,0.10194553434848785,1.1920928955078125e-07,1.1920928955078125e-07
70f91d4a7b9d5691,4.0,0,0.13112866878509521,3,0.12572723627090454,4,0.12512676417827606,2.3790388297250513,10.7945225019216,8,3.0555028915405273,0.32336223125457764,5.960464477539063e-08,1.1920928955078125e-07
3522d2c26b6d5a19,0.5,0,0.11955244094133377,1,0.11955244094133377,2,0.11955244094133377,2.305146903295786,10.025650945416857,8,0.5283650755882263,0.006003811955451965,5.960464477539063e-08,5.960464477539063e-08
3522d2c26b6d5a19,1.0,0,0.12378088384866714,1,0.12378088384866714,2,0.12378088384866714,2.3399418120463236,10.38063251739388,8,0.7834784984588623,0.025832850486040115,1.1920928955078125e-07,1.1920928955078125e-07
3522d2c26b6d5a19,2.0,0,0.12792935967445374,2,0.12792935967445374,4,0.12400072067975998,2.3761069189837096,10.762920275542038,6,1.2854809761047363,0.10194553434848785,1.1920928955078125e-07,1.1920928955078125e-07
3522d2c26b6d5a19,4.0,0,0.11642049252986908,4,0.11454615741968155,3,0.11436943709850311,2.4477018762037197,11.561745841630724,9,3.0555028915405273,0.32336223125457764,1.1920928955078125e-07,1.1920928955078125e-07
a3bf2929e85b5762,0.5,0,0.11776874959468842,1,0.11776874959468842,2,0.11776874959468842,2.412854388209528,11.165787192822215,8,0.5283650755882263,0.006003811955451965,5.960464477539063e-08,5.960464477539063e-08
a3bf2929e85b5762,1.0,0,0.1217118501663208,1,0.1217118501663208,2,0.1217118501663208,2.39252171764837,10.941049422290442,7,0.7834784984588623,0.025832850486040115,1.1920928955078125e-07,5.960464477539063e-08
a3bf2929e85b5762,2.0,0,0.12172561883926392,2,0.12172561883926392,4,0.12071114778518677,2.4101163728281536,11.135256911006818,8,1.2854809761047363,0.10194553434848785,1.1920928955078125e-07,1.1920928955078125e-07
a3bf2929e85b5762,4.0,0,0.12060388922691345,3,0.11963149905204773,4,0.11956809461116791,2.4347003827454587,11.412398849456403,8,3.0555028915405273,0.32336223125457764,1.1920928955078125e-07,1.1920928955078125e-07
bc43b060073c5d44,0.5,0,0.12132002413272858,1,0.12132002413272858,2,0.12132002413272858,2.2632663779293,9.614442335486213,8,0.5283650755882263,0.006003811955451965,1.1920928955078125e-07,5.960464477539063e-08
bc43b060073c5d44,1.0,0,0.12403130531311035,1,0.12403130531311035,2,0.12403130531311035,2.2957153797981595,9.931538293427996,8,0.7834784984588623,0.025832850486040115,1.1920928955078125e-07,1.1920928955078125e-07
bc43b060073c5d44,2.0,0,0.12936745584011078,2,0.12936745584011078,4,0.1272520124912262,2.335666159168267,10.336343286255826,8,1.2854809761047363,0.10194553434848785,1.1920928955078125e-07,1.1920928955078125e-07
bc43b060073c5d44,4.0,0,0.12151823192834854,3,0.12049120664596558,4,0.12046196311712265,2.425727249428943,11.310451948723054,8,3.0555028915405273,0.32336223125457764,1.1920928955078125e-07,1.1920928955078125e-07
d4a9d0d953115883,0.5,0,0.11843151599168777,1,0.11843151599168777,2,0.11843151599168777,2.228951630293799,9.290121490472592,8,0.5283650755882263,0.006003811955451965,1.1920928955078125e-07,1.1920928955078125e-07
d4a9d0d953115883,1.0,0,0.12239649146795273,1,0.12239649146795273,2,0.12239649146795273,2.2491273091522817,9.47945958795694,8,0.7834784984588623,0.025832850486040115,5.960464477539063e-08,5.960464477539063e-08
d4a9d0d953115883,2.0,0,0.13176052272319794,2,0.13176052272319794,4,0.13026580214500427,2.278158305663781,9.758691322875825,8,1.2854809761047363,0.10194553434848785,5.960464477539063e-08,1.1920928955078125e-07
d4a9d0d953115883,4.0,0,0.13593317568302155,4,0.1326422095298767,3,0.1310403198003769,2.3371527335427937,10.351720456132995,6,3.0555028915405273,0.32336223125457764,5.960464477539063e-08,1.1920928955078125e-07
b2da663d16cc5302,0.5,0,0.13855884969234467,1,0.13855884969234467,2,0.13855884969234467,2.2106841501180208,9.12195504533046,8,0.5283650755882263,0.006003811955451965,5.960464477539063e-08,5.960464477539063e-08
b2da663d16cc5302,1.0,0,0.13929153978824615,1,0.13929153978824615,2,0.13929153978824615,2.2300286490726893,9.300132515839456,8,0.7834784984588623,0.025832850486040115,5.960464477539063e-08,1.1920928955078125e-07
b2da663d16cc5302,2.0,0,0.14752499759197235,2,0.14752499759197235,7,0.11978452652692795,2.262096114114193,9.603197482524157,8,1.2854809761047363,0.10194553434848785,5.960464477539063e-08,5.960464477539063e-08
b2da663d16cc5302,4.0,0,0.15310007333755493,3,0.13459298014640808,7,0.13162343204021454,2.268428509543811,9.664201673851755,6,3.0555028915405273,0.32336223125457764,5.960464477539063e-08,5.960464477539063e-08
92861243b411546c,0.5,0,0.11878851056098938,1,0.11878851056098938,2,0.11878851056098938,2.328451823926225,10.26204178085806,8,0.5283650755882263,0.006003811955451965,5.960464477539063e-08,5.960464477539063e-08
92861243b411546c,1.0,0,0.12200795859098434,1,0.12200795859098434,2,0.12200795859098434,2.3329973776975033,10.308794621851604,8,0.7834784984588623,0.025832850486040115,5.960464477539063e-08,5.960464477539063e-08
92861243b411546c,2.0,0,0.1302204728126526,2,0.1302204728126526,3,0.12610530853271484,2.328776335735709,10.265372475000932,8,1.2854809761047363,0.10194553434848785,1.1920928955078125e-07,5.960464477539063e-08
92861243b411546c,4.0,0,0.14475074410438538,3,0.1424713134765625,4,0.1403285413980484,2.242664938522881,9.418397322735707,6,3.0555028915405273,0.32336223125457764,1.1920928955078125e-07,5.960464477539063e-08
56e439ce20ea52b6,0.5,0,0.16078732907772064,1,0.16078732907772064,2,0.16078732907772064,2.2358185941253628,9.354135959709957,5,0.5283650755882263,0.006003811955451965,1.1920928955078125e-07,1.1920928955078125e-07
56e439ce20ea52b6,1.0,0,0.14425675570964813,1,0.14425675570964813,2,0.14425675570964813,2.2881445957683857,9.8566326668644,7,0.7834784984588623,0.025832850486040115,1.1920928955078125e-07,1.1920928955078125e-07
56e439ce20ea52b6,2.0,0,0.14396990835666656,2,0.14396990835666656,7,0.11553395539522171,2.3304014456721207,10.282068396490509,7,1.2854809761047363,0.10194553434848785,1.1920928955078125e-07,5.960464477539063e-08
56e439ce20ea52b6,4.0,0,0.1501864343881607,3,0.128096804022789,7,0.12285540252923965,2.3526145128080524,10.513020250311055,6,3.0555028915405273,0.32336223125457764,5.960464477539063e-08,1.1920928955078125e-07
ea255c496dfc5f88,0.5,0,0.17121049761772156,1,0.17121049761772156,2,0.17121049761772156,2.2156875637143445,9.167710330082562,4,0.5283650755882263,0.006003811955451965,5.960464477539063e-08,1.1920928955078125e-07
ea255c496dfc5f88,1.0,0,0.16344434022903442,1,0.16344434022903442,2,0.16344434022903442,2.2550989074854884,9.53623646867341,5,0.7834784984588623,0.025832850486040115,1.1920928955078125e-07,1.1920928955078125e-07
ea255c496dfc5f88,2.0,0,0.16179479658603668,2,0.16179479658603668,1,0.108658567070961,2.3054458925882133,10.028648955863328,5,1.2854809761047363,0.10194553434848785,1.1920928955078125e-07,1.1920928955078125e-07
ea255c496dfc5f88,4.0,0,0.15320967137813568,7,0.12669172883033752,3,0.11872714757919312,2.3574610305453656,10.564095457902392,5,3.0555028915405273,0.32336223125457764,1.1920928955078125e-07,5.960464477539063e-08
a2931ee2dfb553df,0.5,0,0.1514638513326645,1,0.1514638513326645,2,0.1514638513326645,2.311715985512282,10.09172706286103,5,0.5283650755882263,0.006003811955451965,1.1920928955078125e-07,1.1920928955078125e-07
a2931ee2dfb553df,1.0,0,0.14099739491939545,1,0.14099739491939545,2,0.14099739491939545,2.348742062557179,10.472387826701338,6,0.7834784984588623,0.025832850486040115,1.1920928955078125e-07,5.960464477539063e-08
a2931ee2dfb553df,2.0,0,0.14068616926670074,2,0.14068616926670074,1,0.11516937613487244,2.3820279284457184,10.826836666376314,5,1.2854809761047363,0.10194553434848785,5.960464477539063e-08,1.1920928955078125e-07
a2931ee2dfb553df,4.0,0,0.1432851254940033,3,0.11684469133615494,7,0.11354312300682068,2.4110661378565874,11.145837812493241,7,3.0555028915405273,0.32336223125457764,1.1920928955078125e-07,5.960464477539063e-08
3284445e0cd5543f,0.5,0,0.11893631517887115,1,0.11893631517887115,2,0.11893631517887115,2.2649906313699133,9.631034371089244,8,0.5283650755882263,0.006003811955451965,1.1920928955078125e-07,5.960464477539063e-08
3284445e0cd5543f,1.0,0,0.1234469786286354,1,0.1234469786286354,2,0.1234469786286354,2.290116080728271,9.876084037664505,8,0.7834784984588623,0.025832850486040115,1.1920928955078125e-07,5.960464477539063e-08
3284445e0cd5543f,2.0,0,0.13033822178840637,2,0.13033822178840637,3,0.1257721483707428,2.3243383155692263,10.219915489060705,8,1.2854809761047363,0.10194553434848785,0.0,1.1920928955078125e-07
3284445e0cd5543f,4.0,0,0.1280151903629303,3,0.12580303847789764,4,0.12564301490783691,2.3917594990045936,10.932713127881403,7,3.0555028915405273,0.32336223125457764,5.960464477539063e-08,1.1920928955078125e-07
7af799039a065975,0.5,0,0.12114030867815018,1,0.12114030867815018,2,0.12114030867815018,2.3149554049353926,10.124471407219268,8,0.5283650755882263,0.006003811955451965,5.960464477539063e-08,1.1920928955078125e-07
7af799039a065975,1.0,0,0.12391195446252823,1,0.12391195446252823,2,0.12391195446252823,2.347874861057003,10.463310092948662,8,0.7834784984588623,0.025832850486040115,0.0,1.1920928955078125e-07
7af799039a065975,2.0,0,0.12682999670505524,2,0.12682999670505524,3,0.12473723292350769,2.377514889232824,10.778084820192287,6,1.2854809761047363,0.10194553434848785,1.1920928955078125e-07,1.1920928955078125e-07
7af799039a065975,4.0,0,0.11710869520902634,3,0.1152702048420906,4,0.11498530954122543,2.447362105766869,11.557818169486582,10,3.0555028915405273,0.32336223125457764,5.960464477539063e-08,1.1920928955078125e-07
eeba28afc90a5508,0.5,0,0.11969759315252304,1,0.11969759315252304,2,0.11969759315252304,2.32358029745069,10.21217154334647,8,0.5283650755882263,0.006003811955451965,1.1920928955078125e-07,1.1920928955078125e-07
eeba28afc90a5508,1.0,0,0.12236487120389938,1,0.12236487120389938,2,0.12236487120389938,2.3553057748419173,10.541351649080806,8,0.7834784984588623,0.025832850486040115,5.960464477539063e-08,1.1920928955078125e-07
eeba28afc90a5508,2.0,0,0.12663054466247559,2,0.12663054466247559,4,0.12497332692146301,2.384040630909667,10.848649811533297,6,1.2854809761047363,0.10194553434848785,5.960464477539063e-08,5.960464477539063e-08
eeba28afc90a5508,4.0,0,0.11486463248729706,4,0.11315609514713287,3,0.11288893222808838,2.453339303652469,11.627108410258066,10,3.0555028915405273,0.32336223125457764,5.960464477539063e-08,5.960464477539063e-08
8e146855d3fe548e,0.5,0,0.11940627545118332,1,0.11940627545118332,2,0.11940627545118332,2.2771081482365765,9.748448539911951,8,0.5283650755882263,0.006003811955451965,1.1920928955078125e-07,5.960464477539063e-08
8e146855d3fe548e,1.0,0,0.12273285537958145,1,0.12273285537958145,2,0.12273285537958145,2.3057799427455,10.031999587232718,8,0.7834784984588623,0.025832850486040115,1.1920928955078125e-07,1.1920928955078125e-07
8e146855d3fe548e,2.0,0,0.12848789989948273,2,0.12848789989948273,4,0.12725730240345,2.3433222911151486,10.415783408291258,8,1.2854809761047363,0.10194553434848785,1.1920928955078125e-07,1.1920928955078125e-07
