pickle_path,synthetic_scene_token,log_name,corresponding_original_scene,corresponding_original_initial_token,frame_count,annotations_all_frames,track_tokens_all_frames,camera_records_all_frames,extended_track_steps,extended_traffic_light_steps,current_x_m,current_y_m,current_heading_rad,current_speed_mps,current_front_path,load_success,load_error
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/25b63d1a1aa7132b3.pkl,25b63d1a1aa7132b3,2021.09.16.19.27.01_veh-45_01749_03230,9a4e8cacd6095527,f6b9867069845fd2,4,True,True,True,8,8,587577.5380608409,4475577.878916006,-0.39316877612667384,2.8704720750185193,2021.09.16.19.27.01_veh-45_01749_03230/CAM_F0/8359442d951deac0d.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/2c4a2ace303e9ed48.pkl,2c4a2ace303e9ed48,2021.10.06.08.16.17_veh-52_01590_01725,47f9e40a21f7510a,ed3db88f99a05a6c,4,True,True,True,9,9,365789.6682189133,143348.21089889368,-1.4745519066480217,5.2167622983610125,2021.10.06.08.16.17_veh-52_01590_01725/CAM_F0/18e0dd5288df44370.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/305f456e1ebab35d8.pkl,305f456e1ebab35d8,2021.09.16.15.47.30_veh-45_01199_01391,fef473f296d15eee,13310ca9a7715154,4,True,True,True,8,8,587711.0989854136,4475552.946768088,0.9223585035240699,0.8204408995815047,2021.09.16.15.47.30_veh-45_01199_01391/CAM_F0/d4d70fb8aefee5988.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/31450e90560f95856.pkl,31450e90560f95856,2021.09.29.19.02.14_veh-28_02911_03005,9d010e744f5b5c3a,3c542be991515ccd,4,True,True,True,8,8,331575.6694932988,4689339.70799534,2.7837433169738204,4.673184684004647,2021.09.29.19.02.14_veh-28_02911_03005/CAM_F0/934d0571f73269964.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/32f1d88f41d404a4f.pkl,32f1d88f41d404a4f,2021.09.16.19.27.01_veh-45_01749_03230,bf2eac0b47c55db7,19e90f2757b25f38,4,True,True,True,9,9,587570.8679478588,4475581.293643561,-0.2551057512565335,1.161279868839213,2021.09.16.19.27.01_veh-45_01749_03230/CAM_F0/d1d9f2375b542c467.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/331f366f52218c4d0.pkl,331f366f52218c4d0,2021.09.16.15.47.30_veh-45_01199_01391,8a6d53a0e36a599d,f3ca2707d87a586b,4,True,True,True,9,9,588030.5259322843,4475709.079259196,0.7206047348380713,8.163421912912986,2021.09.16.15.47.30_veh-45_01199_01391/CAM_F0/18e2173891a319b9e.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/34359f6219c150d9b.pkl,34359f6219c150d9b,2021.09.16.15.47.30_veh-45_01199_01391,5b31f501fa395990,c1839a3333695317,4,True,True,True,8,8,588025.3433681815,4475705.076117919,0.8052899652397032,2.7392941618830533,2021.09.16.15.47.30_veh-45_01199_01391/CAM_F0/0983122ec486ff30d.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/358015472666a6580.pkl,358015472666a6580,2021.10.06.08.16.17_veh-52_01590_01725,6b9c9cf543b25944,0dc54a8c8203567b,4,True,True,True,8,8,365788.5082674848,143350.9471373839,-1.6380090259537672,1.7530729345675249,2021.10.06.08.16.17_veh-52_01590_01725/CAM_F0/cbc534e34b63e4640.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/394fe478681e955e0.pkl,394fe478681e955e0,2021.09.16.19.27.01_veh-45_01749_03230,9a4e8cacd6095527,f6b9867069845fd2,4,True,True,True,8,8,587576.3026374064,4475579.546204936,-0.21989411505832265,2.218942188660183,2021.09.16.19.27.01_veh-45_01749_03230/CAM_F0/81f8691234a9cc714.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/3c304d05b48ed61a8.pkl,3c304d05b48ed61a8,2021.09.16.19.27.01_veh-45_01749_03230,9a4e8cacd6095527,f6b9867069845fd2,4,True,True,True,8,8,587573.7547856296,4475579.048515551,-0.4443750148056964,1.439458098273999,2021.09.16.19.27.01_veh-45_01749_03230/CAM_F0/0297d3dd25d9691da.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/3e1ba5c87406bbbe5.pkl,3e1ba5c87406bbbe5,2021.09.16.15.47.30_veh-45_01199_01391,045a93a43af35fd1,d01fec804cd45644,4,True,True,True,9,9,587717.2356149533,4475562.015284922,0.9752502586340985,5.74197422005649,2021.09.16.15.47.30_veh-45_01199_01391/CAM_F0/9d4d5e3910f6bccd0.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/3ff68303a023081a3.pkl,3ff68303a023081a3,2021.09.29.19.02.14_veh-28_02911_03005,1b439c269a83590c,5f53001e7e2d5347,4,True,True,True,9,9,331583.34452081943,4689333.582932697,2.9304033426443676,2.2311457770471614,2021.09.29.19.02.14_veh-28_02911_03005/CAM_F0/f6abe3d2757873cbc.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/41932cf3f8bc365f0.pkl,41932cf3f8bc365f0,2021.09.16.13.53.10_veh-42_00180_00342,c370f836e3275da4,f14e7ed78b5d55b4,4,True,True,True,8,8,589247.128249402,4474179.206866289,0.7367585129496741,0.008506838792946421,2021.09.16.13.53.10_veh-42_00180_00342/CAM_F0/4605910b42a85ecd9.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/41dd8cf19b96f37de.pkl,41dd8cf19b96f37de,2021.09.16.15.47.30_veh-45_01199_01391,8a6d53a0e36a599d,f3ca2707d87a586b,4,True,True,True,9,9,588031.4342311502,4475708.830477179,0.703181368599515,9.848558135318429,2021.09.16.15.47.30_veh-45_01199_01391/CAM_F0/6a5e1f5a40389bdd2.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/42658150751d431ca.pkl,42658150751d431ca,2021.08.30.14.54.34_veh-40_00439_00835,5ea36cebd2575b16,68097b10029d5fe1,4,True,True,True,9,9,331397.3409910761,4690956.858968769,2.5177998932538417,2.265756859398452,2021.08.30.14.54.34_veh-40_00439_00835/CAM_F0/6f2453944e413a9fc.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/45a9f701d9e1e50eb.pkl,45a9f701d9e1e50eb,2021.09.16.13.53.10_veh-42_00180_00342,8c240d53cf9e5c6a,ae472d675a965aca,4,True,True,True,9,9,589249.1396892857,4474180.123975336,0.6829673967087089,1.0024969443019605,2021.09.16.13.53.10_veh-42_00180_00342/CAM_F0/734bc4c959fe3a1d1.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/45f8bc96220d718c6.pkl,45f8bc96220d718c6,2021.09.16.15.47.30_veh-45_01199_01391,5b31f501fa395990,c1839a3333695317,4,True,True,True,8,8,588030.4215095465,4475709.262435247,0.7591771884071664,6.652039296819849,2021.09.16.15.47.30_veh-45_01199_01391/CAM_F0/1da5aae8eebce4062.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/481be52c791a33d27.pkl,481be52c791a33d27,2021.08.30.14.54.34_veh-40_00439_00835,5ea36cebd2575b16,68097b10029d5fe1,4,True,True,True,9,9,331390.02419314126,4690961.480770586,2.5944445735799158,7.052352439196107,2021.08.30.14.54.34_veh-40_00439_00835/CAM_F0/a4333b91858249019.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/49351088fb6cd517c.pkl,49351088fb6cd517c,2021.09.16.13.53.10_veh-42_00180_00342,8c240d53cf9e5c6a,ae472d675a965aca,4,True,True,True,9,9,589250.5750003881,4474180.550472292,0.8160489484652939,0.4821945263805716,2021.09.16.13.53.10_veh-42_00180_00342/CAM_F0/3f0a3ce58a2306e43.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/4a1247e9e65a6c236.pkl,4a1247e9e65a6c236,2021.09.16.15.47.30_veh-45_01199_01391,5b31f501fa395990,c1839a3333695317,4,True,True,True,8,8,588027.0165897378,4475707.207038565,0.809517383752834,4.2502155980677925,2021.09.16.15.47.30_veh-45_01199_01391/CAM_F0/a1ddc1d1d30fdfd01.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/4c5064b6020483dde.pkl,4c5064b6020483dde,2021.09.29.19.02.14_veh-28_02911_03005,1b439c269a83590c,5f53001e7e2d5347,4,True,True,True,9,9,331577.8396451818,4689338.80067288,2.722740042382001,5.118204333441351,2021.09.29.19.02.14_veh-28_02911_03005/CAM_F0/86ecf25cbe3ddeff2.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/4dcffc15ce55a5d31.pkl,4dcffc15ce55a5d31,2021.09.16.15.47.30_veh-45_01199_01391,fef473f296d15eee,13310ca9a7715154,4,True,True,True,8,8,587715.9381655497,4475560.207321978,0.9785477172609859,4.290008056858429,2021.09.16.15.47.30_veh-45_01199_01391/CAM_F0/1d2e8b50bc37087c8.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/4df69dee983b5725e.pkl,4df69dee983b5725e,2021.08.16.14.23.37_veh-45_00015_00132,f3d2d8c177b95556,2382542e05f253df,4,True,True,True,9,9,588937.2488112982,4474948.236905783,1.8784402897340369,11.282093482245102,2021.08.16.14.23.37_veh-45_00015_00132/CAM_F0/e00c5ea67eba7a6da.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/4e25315a56fd44de6.pkl,4e25315a56fd44de6,2021.09.29.19.02.14_veh-28_02911_03005,1b439c269a83590c,5f53001e7e2d5347,4,True,True,True,9,9,331574.96039307193,4689336.474785248,2.8174090871378445,7.808209960734338,2021.09.29.19.02.14_veh-28_02911_03005/CAM_F0/3a110a8213fba7b6d.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/4e6da9c6f58676408.pkl,4e6da9c6f58676408,2021.09.29.19.02.14_veh-28_02911_03005,1b439c269a83590c,5f53001e7e2d5347,4,True,True,True,9,9,331580.7051852272,4689335.688855501,2.7334523445886134,3.8837648435972514,2021.09.29.19.02.14_veh-28_02911_03005/CAM_F0/4f9b0af774d3e8702.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/4f0b8b20d8419790e.pkl,4f0b8b20d8419790e,2021.09.29.19.02.14_veh-28_02911_03005,1b439c269a83590c,5f53001e7e2d5347,4,True,True,True,9,9,331572.4619695308,4689338.932874922,2.760002196005823,8.122645180580733,2021.09.29.19.02.14_veh-28_02911_03005/CAM_F0/743bdb43e7966bec2.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/5010492481c8bc174.pkl,5010492481c8bc174,2021.09.16.15.47.30_veh-45_01199_01391,5b31f501fa395990,c1839a3333695317,4,True,True,True,8,8,588039.3936205701,4475716.553229247,0.7190924897426502,11.479061661498516,2021.09.16.15.47.30_veh-45_01199_01391/CAM_F0/06ef898410a7763ad.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/50e6c358a892e0769.pkl,50e6c358a892e0769,2021.09.16.15.47.30_veh-45_01199_01391,fef473f296d15eee,13310ca9a7715154,4,True,True,True,8,8,587710.7074414279,4475554.007869127,1.0793230490219692,0.06575480504260454,2021.09.16.15.47.30_veh-45_01199_01391/CAM_F0/5f8eec7256da2dc9e.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/51d63842880257a27.pkl,51d63842880257a27,2021.09.16.15.47.30_veh-45_01199_01391,8a6d53a0e36a599d,f3ca2707d87a586b,4,True,True,True,9,9,588024.2966417606,4475703.989955436,0.8071819227756272,3.8143103029579586,2021.09.16.15.47.30_veh-45_01199_01391/CAM_F0/b9ef62e1d0b343908.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/5236bdcfe321e8515.pkl,5236bdcfe321e8515,2021.09.16.19.27.01_veh-45_01749_03230,9a4e8cacd6095527,f6b9867069845fd2,4,True,True,True,8,8,587578.9694319607,4475579.537565653,-0.07748919484616133,4.212275122974455,2021.09.16.19.27.01_veh-45_01749_03230/CAM_F0/adca6ae5ba984aed0.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/5401a683b05af34d6.pkl,5401a683b05af34d6,2021.08.30.14.54.34_veh-40_00439_00835,5ea36cebd2575b16,68097b10029d5fe1,4,True,True,True,9,9,331399.7667247046,4690955.943984009,2.4388854817872074,0.8537189253392162,2021.08.30.14.54.34_veh-40_00439_00835/CAM_F0/92545ba77923609f8.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/54f26671dbf8b9df2.pkl,54f26671dbf8b9df2,2021.08.16.14.23.37_veh-45_00015_00132,f3d2d8c177b95556,2382542e05f253df,4,True,True,True,9,9,588940.7287892762,4474938.044343197,1.9342274707829126,6.174172501618961,2021.08.16.14.23.37_veh-45_00015_00132/CAM_F0/1b42b908ed20f9363.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/55195a538611d2517.pkl,55195a538611d2517,2021.08.16.14.23.37_veh-45_00015_00132,f3d2d8c177b95556,2382542e05f253df,4,True,True,True,9,9,588937.2488112982,4474948.236905783,1.8784402897340369,11.282093482245102,2021.08.16.14.23.37_veh-45_00015_00132/CAM_F0/6052b746467ab725c.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/5823a4ee7361df851.pkl,5823a4ee7361df851,2021.09.16.13.53.10_veh-42_00180_00342,8c240d53cf9e5c6a,ae472d675a965aca,4,True,True,True,9,9,589245.7914674171,4474177.841200282,0.33296311672430795,0.0028659248835016466,2021.09.16.13.53.10_veh-42_00180_00342/CAM_F0/a2821acf3627ad80d.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/58e0436577580996a.pkl,58e0436577580996a,2021.08.16.14.23.37_veh-45_00015_00132,53c9f25e1fda5ce0,4cac9f6cd85a5b47,4,True,True,True,8,8,588935.7091671876,4474953.766605961,1.8862651894422073,10.848071486124196,2021.08.16.14.23.37_veh-45_00015_00132/CAM_F0/2527a7bef2744afa4.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/5917fbfbfe9743cc2.pkl,5917fbfbfe9743cc2,2021.10.06.08.16.17_veh-52_01590_01725,47f9e40a21f7510a,ed3db88f99a05a6c,4,True,True,True,9,9,365788.5665063467,143351.88653690997,-1.6376425633409903,2.406156582061872,2021.10.06.08.16.17_veh-52_01590_01725/CAM_F0/70bc45f25e0732833.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/5aa98495791fc00c6.pkl,5aa98495791fc00c6,2021.09.29.19.02.14_veh-28_02911_03005,1b439c269a83590c,5f53001e7e2d5347,4,True,True,True,9,9,331575.9617626483,4689336.798542999,2.769148317574262,6.044914476911621,2021.09.29.19.02.14_veh-28_02911_03005/CAM_F0/71d315b3d8ec686a1.jpg,True,
/mnt/navsim/warmup_two_stage/synthetic_scene_pickles/5df5d6ca54a64ba53.pkl,5df5d6ca54a64ba53,2021.08.30.14.54.34_veh-40_00439_00835,5e4dd8c91b8453bf,c054f473288d5515,4,True,True,True,8,8,331384.7496701544,4690965.769031763,2.568155010688101,8.444410152527864,2021.08.30.14.54.34_veh-40_00439_00835/CAM_F0/47d950296a0cc022c.jpg,True,
