token,log,setting,group,reward_mean,reward_std,reward_span,all_equal_rewards,reward_zero_fraction,xy_covariance_effective_rank,median_pair_ade_m,median_pair_fde_m
a0b042d598d95456,2021.06.14.18.33.41_veh-35_04446_04756,ode,g8_prefix,1.0,0.0,0.0,True,0.0,1.9495520514830376,0.11638885999319094,0.21993256044196263
d23c60ab3e7f5e7d,2021.06.23.22.05.48_veh-16_00602_00800,ode,g8_prefix,1.0,0.0,0.0,True,0.0,2.3745042559186396,0.04856436825431859,0.07265114631298344
e81abb06edcd53c2,2021.06.14.11.44.56_veh-35_05211_05338,ode,g8_prefix,0.8409463909405643,0.0030010640268531433,0.00948982906885576,False,0.0,3.280224949411244,0.03496710150795675,0.03793082459129145
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,ode,g8_prefix,0.894455382437401,0.0005719210347182851,0.0017155832245174807,False,0.0,4.159703595760364,0.05912406035387212,0.07966199888403033
8676513e3fe15a2f,2021.06.09.18.23.43_veh-35_03967_05057,ode,g8_prefix,0.96456086361957,0.0012263627533585333,0.00420391426222233,False,0.0,3.414948351161648,0.04977065145878902,0.04553187866586033
fd2d13e0f05d58b1,2021.06.23.17.31.36_veh-16_02795_04024,ode,g8_prefix,0.0,0.0,0.0,True,1.0,1.912736437957538,0.07339132552427448,0.1269094091867667
ecbdd33ab8a15ffc,2021.06.14.14.03.45_veh-38_02007_02072,ode,g8_prefix,0.9144937916756614,0.0006953575450184586,0.002369432097736879,False,0.0,2.3751387196548843,0.039955509661133475,0.043548535763405796
29743bf097775f11,2021.10.05.04.03.05_veh-50_00058_00321,ode,g8_prefix,0.9090718399462507,0.00046698491165529416,0.001480228976993181,False,0.0,2.2713297199444002,0.052140741163008444,0.06759582963448733
5516a3b745ec5dcd,2021.06.14.14.25.15_veh-26_02932_03190,ode,g8_prefix,0.8387959602181142,0.0022587912997317633,0.007766171178215431,False,0.0,3.280715797473617,0.0414951547311313,0.035872730999949684
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,ode,g8_prefix,1.0,0.0,0.0,True,0.0,1.8743527852784008,0.052855599102369484,0.0700219467964308
a66928fde4905315,2021.08.31.14.40.58_veh-40_00467_00668,ode,g8_prefix,0.920028021661219,0.0007739297635415129,0.002640099150200026,False,0.0,1.3465352646357454,0.06843073108665039,0.10623965132289966
9d064f83b2945ead,2021.08.31.11.47.30_veh-40_01362_01737,ode,g8_prefix,0.9744724337131703,0.0013803849284053011,0.004451842369811332,False,0.0,1.462097184172683,0.140521230438104,0.20716104250889916
1549c87c65a556ef,2021.06.09.17.23.18_veh-38_04782_05228,ode,g8_prefix,0.9726206284340768,0.0008070212156341094,0.002915964654368386,False,0.0,2.10651640624021,0.042788968014178135,0.04707213811186441
1c307d3667295e52,2021.07.09.20.59.12_veh-38_03292_04331,ode,g8_prefix,0.9409441167870347,0.001688859197457511,0.0054925684602885605,False,0.0,3.785051537455696,0.05074984775939398,0.0425808002994106
596bcd00fb1254d6,2021.07.16.18.19.22_veh-35_00869_03454,ode,g8_prefix,1.0,0.0,0.0,True,0.0,1.3588116122987,0.06453373951153839,0.11972305621059673
5d04175f49b659aa,2021.06.14.18.42.45_veh-12_03200_03329,ode,g8_prefix,1.0,0.0,0.0,True,0.0,3.3007035307251607,0.03770406862962197,0.036621928382978
ca7638d65e765300,2021.10.05.06.57.40_veh-50_00665_00857,ode,g8_prefix,0.9099124199448207,0.0009053214949765768,0.0026853694812446482,False,0.0,2.1630315420528685,0.07491274725572533,0.11445984479542619
66d7ff5701da53d2,2021.06.09.12.39.51_veh-26_03951_04180,ode,g8_prefix,1.0,0.0,0.0,True,0.0,4.031222426318221,0.045628034382045046,0.03760417746483757
8fdcb34c87105f6f,2021.08.17.14.32.33_veh-08_01262_01528,ode,g8_prefix,0.9172812740285191,0.001037291616284489,0.0037649650003263035,False,0.0,3.018818375538918,0.04755320961534944,0.054602881931462975
58ce90f0e1b75618,2021.07.16.01.22.41_veh-14_00015_00547,ode,g8_prefix,0.9869623840315573,0.0010452318774610335,0.0033121548493140196,False,0.0,1.7224482069408527,0.04102790220181635,0.05611992009722065
cc692933bfa25737,2021.07.16.01.22.41_veh-14_00015_00547,ode,g8_prefix,1.0,0.0,0.0,True,0.0,2.81707856075073,0.055045721560563095,0.05477079287330096
ad0298944cc25dba,2021.06.09.17.23.18_veh-38_01151_01532,ode,g8_prefix,1.0,0.0,0.0,True,0.0,1.3456451003785508,0.08083985147772393,0.13303269981177737
edcbd368ae085bff,2021.07.09.17.06.37_veh-35_00928_02567,ode,g8_prefix,0.8606221522025086,0.0007245232648115748,0.002649841908773931,False,0.0,3.5570593661063814,0.04741635007270421,0.05705706677570115
bda59da9addb549f,2021.06.09.19.40.26_veh-12_00279_01212,ode,g8_prefix,1.0,0.0,0.0,True,0.0,3.389135656676339,0.040173581063288236,0.053622756240782464
d9563f8d3b7151e1,2021.08.31.11.47.30_veh-40_01362_01737,ode,g8_prefix,0.9074604797918773,0.0019613450894835917,0.006677497684019151,False,0.0,1.266552021408342,0.13121947508206883,0.2418061444101423
61e4aa3e46b45978,2021.08.17.18.44.32_veh-08_00016_00564,ode,g8_prefix,0.9188977145629988,0.000574527885049157,0.0017035144547686842,False,0.0,1.872665118411165,0.06099167759321381,0.09333744182728299
8c70b6003ec95ff2,2021.10.11.07.12.18_veh-50_00866_01534,ode,g8_prefix,0.8381779088104366,0.002233694100575486,0.007399673552608732,False,0.0,1.9199691139375559,0.04768739872858145,0.07649513977632125
e8097925dce35195,2021.06.09.11.54.15_veh-12_03653_03902,ode,g8_prefix,0.9653413803524731,0.0021670646942954187,0.005913099696336133,False,0.0,3.5643620275941945,0.05775422556246891,0.06528255803412718
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,ode,g8_prefix,0.9272611335284382,0.00042277768896138273,0.0012961338586555682,False,0.0,1.9844966087951565,0.07715249151206119,0.10380276162872662
756a738191815522,2021.06.08.12.00.19_veh-35_02135_02369,ode,g8_prefix,0.9998952991181345,0.00020112070864253772,0.0005927312763074344,False,0.0,2.8065247217646174,0.05035145302396544,0.06699444000227285
f662c9b1a66f59ef,2021.07.16.16.27.22_veh-26_05058_05383,ode,g8_prefix,0.9524430903634576,0.002647584973001151,0.008669368388929621,False,0.0,3.08762303767559,0.0403362033396934,0.04570966919085909
aff04d0eedb75da1,2021.10.01.13.28.54_veh-28_01767_01883,ode,g8_prefix,0.6351540603922426,0.2105117993160812,0.42372708889241156,False,0.0,1.8100089356344269,0.1988922075825833,0.32615133810249386
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,ode,g8_prefix,0.9171291405680675,0.0009745409964034806,0.0035549738500854078,False,0.0,1.6930923404168838,0.06710070201003976,0.10162402040749818
addde5d861a258e1,2021.05.12.23.36.44_veh-35_01735_01957,ode,g8_prefix,0.9480244476965058,0.0009079510518759178,0.002744951486608471,False,0.0,3.9505855529460994,0.06264941032442845,0.03880310624380871
7c3b2c32a89e57aa,2021.06.23.16.52.00_veh-26_03304_03611,ode,g8_prefix,1.0,0.0,0.0,True,0.0,1.1710048525437473,0.08511611772232996,0.1941525299992227
5cbb31cbfc385cfa,2021.06.23.20.00.35_veh-35_00960_03649,ode,g8_prefix,0.9318496533266902,0.0011491151001141572,0.003853635151416901,False,0.0,2.7024355512955434,0.048343869737073886,0.06010539757748696
8bee9023fbb8550c,2021.06.09.18.23.43_veh-35_01232_01405,ode,g8_prefix,0.8571428571428571,0.0,0.0,True,0.0,1.3193743643139704,0.076194512605088,0.10883879812877348
da29ed1388505a8e,2021.06.09.11.54.15_veh-12_02540_02723,ode,g8_prefix,1.0,0.0,0.0,True,0.0,2.036820300534164,0.0727446068616871,0.14444276627023928
e2db8cf13a0d59cf,2021.07.09.17.06.37_veh-35_02609_05015,ode,g8_prefix,1.0,0.0,0.0,True,0.0,3.6864211667177136,0.04642238776875563,0.05171244320454642
9cdabc29cb205df2,2021.06.14.18.33.41_veh-35_03901_04264,ode,g8_prefix,1.0,0.0,0.0,True,0.0,2.302242823735933,0.044679408759866784,0.06980279629072925
783a419e74fa5274,2021.09.15.11.49.23_veh-28_00767_00955,ode,g8_prefix,0.9233177949923463,0.0008734110313571554,0.0029923812409869965,False,0.0,1.5876437680452136,0.08991047447580865,0.13908503541407252
cf6df734e86157fa,2021.10.11.07.47.13_veh-50_00202_00310,ode,g16,0.8331769778887101,0.05601807212820335,0.14656817803248112,False,0.0,1.3391019781353821,0.08852167261472874,0.1557970878565273
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,ode,g16,0.8901720001708963,0.0004884342355527615,0.0021567744913237874,False,0.0,3.2972051063014636,0.05780061777949079,0.0581805735431615
c65e242c0a815866,2021.06.14.14.25.15_veh-26_03964_04278,ode,g16,1.0,0.0,0.0,True,0.0,2.797581154791371,0.05279721964360232,0.07985938789057093
16bb3ea700cc5f00,2021.06.14.17.26.26_veh-38_05455_05749,ode,g16,0.988676945141437,0.0013358359075879105,0.004446062238432691,False,0.0,4.721028987952455,0.05012505842970649,0.05644739181807791
ebb426205205542d,2021.06.14.18.33.41_veh-35_00898_01182,ode,g16,0.8926038676138389,0.0011970851654151968,0.004372923873377621,False,0.0,6.134644035445471,0.04196921199594693,0.038057097111539734
9a86deae86035bf6,2021.08.31.18.15.54_veh-40_00038_00199,ode,g16,0.9385594142422555,0.0009550384063309537,0.003903382047050319,False,0.0,3.9792834317198102,0.05737376253445326,0.07284923491297288
c82101f453985450,2021.06.23.15.56.12_veh-16_00066_00818,ode,g16,0.9460096536772742,0.0009270151217704269,0.0035390659570099237,False,0.0,1.512397427880816,0.049237212346949985,0.08397259299247378
a9c15dee7b5456fc,2021.08.17.17.55.18_veh-43_00122_00325,ode,g16,0.9787346139963513,0.0012575529673081321,0.005287351442240351,False,0.0,1.6702120665770321,0.05521051947001451,0.09747708900559598
beedaaff79945abb,2021.07.24.22.52.16_veh-35_03236_04096,ode,g16,1.0,0.0,0.0,True,0.0,3.086814039746493,0.08899940291984114,0.10068100775969688
9cb5c053f04f5873,2021.08.17.14.32.33_veh-08_00521_01051,ode,g16,0.9015943972459055,0.0007764710016366369,0.0027817487790895434,False,0.0,2.189854950580745,0.04051754473278145,0.04569591649066172
d77c0dc5e2fb5366,2021.07.09.17.06.37_veh-35_02609_05015,ode,g16,0.9583955726439006,0.00125310410960357,0.0048731726576511925,False,0.0,2.1553974818606947,0.06372784500277462,0.09732743640052778
0714333ecd315ca6,2021.07.09.20.59.12_veh-38_04342_05676,ode,g16,0.9464285714285714,0.06916041689656104,0.1428571428571429,False,0.0,1.1898690028210763,0.04273501527373423,0.08186697498601396
fed788046b4b58a6,2021.10.01.17.52.06_veh-28_01034_01107,ode,g16,1.0,0.0,0.0,True,0.0,5.148840607263536,0.03428201411277289,0.02406727526922408
1aa9b336c4275f73,2021.10.06.18.52.07_veh-28_01297_01462,ode,g16,0.9932134264596753,0.0010472949072024198,0.0031964884567562413,False,0.0,2.843614226411747,0.061446446397129595,0.07688091683384715
e25abac925c858af,2021.07.16.18.06.21_veh-38_04933_05307,ode,g16,1.0,0.0,0.0,True,0.0,5.132868278505562,0.039711739882834746,0.036937867156125195
9e65833d336e5517,2021.06.09.11.54.15_veh-12_04821_05096,ode,g16,0.970855340764117,0.0017131230765745512,0.006264783825973619,False,0.0,1.650235529854461,0.11181394394230058,0.22911574813400692
a9134306f1575f88,2021.06.23.14.58.13_veh-35_02037_04783,ode,g16,1.0,0.0,0.0,True,0.0,3.605495187072909,0.049826135554347104,0.07473775751165623
6f279164300c5844,2021.06.09.14.50.36_veh-26_02495_02669,ode,g16,1.0,0.0,0.0,True,0.0,4.712803030966513,0.03190608293440229,0.039423347626436095
f0c4f1946450571a,2021.07.09.20.59.12_veh-38_02064_03281,ode,g16,0.935315877401862,0.0008512909775091266,0.0036876922326766204,False,0.0,1.5352627657581923,0.0509903841903325,0.06605168990046353
ac8460c27e8f5b76,2021.06.14.13.28.41_veh-12_04719_04892,ode,g16,0.9476912937911447,0.0014268655396244298,0.005268945843589723,False,0.0,4.7659884248909,0.03906886035945207,0.035273565844766736
73f79beb5ea65d1c,2021.07.09.23.23.48_veh-26_04648_06327,ode,g16,1.0,0.0,0.0,True,0.0,1.9766950242490648,0.0645209144945138,0.1036558449083351
1777334a456f5014,2021.06.14.13.27.42_veh-35_04001_04236,ode,g16,0.9568001952323372,0.0012388451821393183,0.004206862966307012,False,0.0,4.71352714500688,0.046681819470354394,0.04840190486090566
ed1f548922635c14,2021.06.09.17.23.18_veh-38_00305_00597,ode,g16,0.9304528026004548,0.0014019743057111312,0.004622361581332557,False,0.0,4.434363441410595,0.05660803077350989,0.05732975473137676
a0b042d598d95456,2021.06.14.18.33.41_veh-35_04446_04756,ode,g16,1.0,0.0,0.0,True,0.0,2.3864188770979364,0.09684544507177317,0.1775586084303031
d23c60ab3e7f5e7d,2021.06.23.22.05.48_veh-16_00602_00800,ode,g16,1.0,0.0,0.0,True,0.0,2.14331855387109,0.04963350204530666,0.07225012168823289
e81abb06edcd53c2,2021.06.14.11.44.56_veh-35_05211_05338,ode,g16,0.8418712952999856,0.0027932822411709094,0.011671921105034788,False,0.0,4.8168858784291295,0.03746173175746824,0.034462176058386536
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,ode,g16,0.8943831666598482,0.0006832810303201738,0.0025964834266332115,False,0.0,5.942016818910919,0.059936292712854035,0.06265413046372705
8676513e3fe15a2f,2021.06.09.18.23.43_veh-35_03967_05057,ode,g16,0.9643639683141209,0.001086205529270787,0.00420391426222233,False,0.0,2.687821590469181,0.04853033777643691,0.05443475402505952
fd2d13e0f05d58b1,2021.06.23.17.31.36_veh-16_02795_04024,ode,g16,0.0,0.0,0.0,True,1.0,1.9759984166024849,0.08191566606005363,0.16811198869848312
ecbdd33ab8a15ffc,2021.06.14.14.03.45_veh-38_02007_02072,ode,g16,0.9144754421379522,0.000796970378632966,0.002760689129457927,False,0.0,4.546357698029216,0.040596799491108705,0.0448934869304458
29743bf097775f11,2021.10.05.04.03.05_veh-50_00058_00321,ode,g16,0.9092736074993643,0.00044788214087890206,0.0017347977846821072,False,0.0,3.057848900267094,0.05323644691381264,0.058892186983480824
5516a3b745ec5dcd,2021.06.14.14.25.15_veh-26_02932_03190,ode,g16,0.8389236837649467,0.0029738541452784197,0.011001339747808925,False,0.0,4.8554868498243104,0.041229977633733234,0.04011936208036375
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,ode,g16,1.0,0.0,0.0,True,0.0,1.8265667840238702,0.050140544604514115,0.07467616637609979
a66928fde4905315,2021.08.31.14.40.58_veh-40_00467_00668,ode,g16,0.9200586803586194,0.0007479773446648057,0.002640099150200026,False,0.0,1.3399667242943736,0.06714241678895687,0.10560668446694974
9d064f83b2945ead,2021.08.31.11.47.30_veh-40_01362_01737,ode,g16,0.974186372917851,0.0014137501470445734,0.005394957752714702,False,0.0,1.6483411615135652,0.12597009389981945,0.20162303595126288
1549c87c65a556ef,2021.06.09.17.23.18_veh-38_04782_05228,ode,g16,0.9725114395801085,0.0010308680842078053,0.0039750734046059,False,0.0,3.1560635691481793,0.04159566002322289,0.051162814309945584
1c307d3667295e52,2021.07.09.20.59.12_veh-38_03292_04331,ode,g16,0.9410075872972615,0.0014568915338531684,0.0054925684602885605,False,0.0,5.021551205963757,0.049624393587446046,0.0347747997835161
596bcd00fb1254d6,2021.07.16.18.19.22_veh-35_00869_03454,ode,g16,1.0,0.0,0.0,True,0.0,1.3474449412486547,0.061422491102082324,0.12000332182051743
5d04175f49b659aa,2021.06.14.18.42.45_veh-12_03200_03329,ode,g16,1.0,0.0,0.0,True,0.0,4.87602464785683,0.0394102407613619,0.046436591343568936
ca7638d65e765300,2021.10.05.06.57.40_veh-50_00665_00857,ode,g16,0.9096347570948823,0.0008440920326358975,0.002873116737641568,False,0.0,2.4832578112384964,0.0682579831337122,0.1001498970598601
66d7ff5701da53d2,2021.06.09.12.39.51_veh-26_03951_04180,ode,g16,1.0,0.0,0.0,True,0.0,5.39859869193067,0.05075301782364176,0.044033921717289246
8fdcb34c87105f6f,2021.08.17.14.32.33_veh-08_01262_01528,ode,g16,0.9165377970096537,0.0015743974323730084,0.005570787041284997,False,0.0,3.6057138030422564,0.05095990340471791,0.07991196613688895
58ce90f0e1b75618,2021.07.16.01.22.41_veh-14_00015_00547,ode,g16,0.9874098039543733,0.0011859024132037327,0.005149185306406512,False,0.0,1.5209925115904355,0.044757489210079646,0.078724488762439
cc692933bfa25737,2021.07.16.01.22.41_veh-14_00015_00547,ode,g16,1.0,0.0,0.0,True,0.0,4.780596201625266,0.05135807593594056,0.05619774506606652
ad0298944cc25dba,2021.06.09.17.23.18_veh-38_01151_01532,ode,g16,1.0,0.0,0.0,True,0.0,1.9809901892272126,0.09191363355849938,0.16317441972208083
edcbd368ae085bff,2021.07.09.17.06.37_veh-35_00928_02567,ode,g16,0.8601098390370103,0.0010446146907654723,0.004176774763194113,False,0.0,4.303303007064469,0.04837155101048718,0.06156376236292333
bda59da9addb549f,2021.06.09.19.40.26_veh-12_00279_01212,ode,g16,1.0,0.0,0.0,True,0.0,4.872198691793109,0.040952223906986364,0.0533889279543861
d9563f8d3b7151e1,2021.08.31.11.47.30_veh-40_01362_01737,ode,g16,0.9077918761778624,0.0016463124876894936,0.006883521865971298,False,0.0,1.5364531230095675,0.10891476432056832,0.16361091112350667
61e4aa3e46b45978,2021.08.17.18.44.32_veh-08_00016_00564,ode,g16,0.9187144595020063,0.0008058199387423337,0.00278777210420722,False,0.0,1.2855729339920212,0.0754255523373695,0.14897373236972378
8c70b6003ec95ff2,2021.10.11.07.12.18_veh-50_00866_01534,ode,g16,0.837528628200025,0.002056491293736835,0.007399673552608732,False,0.0,2.3959779406411106,0.03988299343511638,0.0701342060955682
e8097925dce35195,2021.06.09.11.54.15_veh-12_03653_03902,ode,g16,0.9644467399402714,0.002498315011739758,0.008195348992668827,False,0.0,4.433753878328099,0.05573506189351431,0.06671740641241412
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,ode,g16,0.9273080290352831,0.0004769058877683178,0.0017639438322326617,False,0.0,2.6347091129258886,0.07815420359650609,0.09925052642805365
756a738191815522,2021.06.08.12.00.19_veh-35_02135_02369,ode,g16,0.9999476495590672,0.00015154318984466613,0.0005927312763074344,False,0.0,3.301078851788223,0.05332693462957698,0.09133800326059846
f662c9b1a66f59ef,2021.07.16.16.27.22_veh-26_05058_05383,ode,g16,0.9526890008721103,0.003176235232094877,0.011135911853705216,False,0.0,4.842942348087582,0.04340986409489353,0.051010701047215154
aff04d0eedb75da1,2021.10.01.13.28.54_veh-28_01767_01883,ode,g16,0.5816681905167158,0.2940712219256492,0.8507653283281648,False,0.125,2.182005054831561,0.21486103081008096,0.3760771779891535
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,ode,g16,0.9169937393630316,0.0008845498492434564,0.0035549738500854078,False,0.0,2.127082636454779,0.06473486428627498,0.07944705547644737
addde5d861a258e1,2021.05.12.23.36.44_veh-35_01735_01957,ode,g16,0.9483829852837049,0.0010930018586224385,0.00411585507055634,False,0.0,5.606590236309755,0.06042544475851036,0.042815235621015184
7c3b2c32a89e57aa,2021.06.23.16.52.00_veh-26_03304_03611,ode,g16,1.0,0.0,0.0,True,0.0,1.1601148405145623,0.07246897477254603,0.14082391269946964
5cbb31cbfc385cfa,2021.06.23.20.00.35_veh-35_00960_03649,ode,g16,0.9324207287056707,0.001078284556902767,0.003853635151416901,False,0.0,4.373777900847642,0.05150713383019543,0.04756266693601931
8bee9023fbb8550c,2021.06.09.18.23.43_veh-35_01232_01405,ode,g16,0.8571428571428571,0.0,0.0,True,0.0,1.1734008893902068,0.08530586053382166,0.15563216563871063
da29ed1388505a8e,2021.06.09.11.54.15_veh-12_02540_02723,ode,g16,1.0,0.0,0.0,True,0.0,1.5672368493308393,0.08125403219162955,0.13666585054676567
e2db8cf13a0d59cf,2021.07.09.17.06.37_veh-35_02609_05015,ode,g16,1.0,0.0,0.0,True,0.0,4.304141205772538,0.04320680616748497,0.05523549661081506
9cdabc29cb205df2,2021.06.14.18.33.41_veh-35_03901_04264,ode,g16,1.0,0.0,0.0,True,0.0,1.6669581494544985,0.048235940175359766,0.07426365891503803
783a419e74fa5274,2021.09.15.11.49.23_veh-28_00767_00955,ode,g16,0.9231896116258935,0.0007000899736241085,0.0029923812409869965,False,0.0,2.1489695462271916,0.06654000736227347,0.09395138449443613
cf6df734e86157fa,2021.10.11.07.47.13_veh-50_00202_00310,sde_0.05,g8_prefix,0.8420368384620952,0.06241168553454161,0.1455235160352435,False,0.0,2.247926216832923,0.11095161884421627,0.17555026994036504
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.05,g8_prefix,0.8904882730210977,0.0009617900150871787,0.002732392961310115,False,0.0,3.622828264803276,0.0802044642580933,0.09404713006473346
c65e242c0a815866,2021.06.14.14.25.15_veh-26_03964_04278,sde_0.05,g8_prefix,1.0,0.0,0.0,True,0.0,3.8576513183426906,0.07986466317481843,0.0839617953564806
16bb3ea700cc5f00,2021.06.14.17.26.26_veh-38_05455_05749,sde_0.05,g8_prefix,0.9881326561179288,0.001665386439455884,0.004923089480470932,False,0.0,3.311037117453017,0.07372545130004489,0.09051192099766933
ebb426205205542d,2021.06.14.18.33.41_veh-35_00898_01182,sde_0.05,g8_prefix,0.8918607873644391,0.002212836053130893,0.007474822597057673,False,0.0,3.4065736190594107,0.07276964938006766,0.09916655534175278
9a86deae86035bf6,2021.08.31.18.15.54_veh-40_00038_00199,sde_0.05,g8_prefix,0.9382141181834178,0.0015041026857662782,0.005038637771808574,False,0.0,3.7352351887349884,0.08037693918367536,0.09730810173585416
c82101f453985450,2021.06.23.15.56.12_veh-16_00066_00818,sde_0.05,g8_prefix,0.9462732766509201,0.0009188740388585883,0.00352652622561056,False,0.0,2.3220753822337348,0.08325103927170924,0.09815908516217439
a9c15dee7b5456fc,2021.08.17.17.55.18_veh-43_00122_00325,sde_0.05,g8_prefix,0.9783469557238957,0.0010797745275103925,0.004014363355031136,False,0.0,2.931575313745093,0.09192403761097678,0.09763147340016728
beedaaff79945abb,2021.07.24.22.52.16_veh-35_03236_04096,sde_0.05,g8_prefix,1.0,0.0,0.0,True,0.0,3.4233578029070513,0.11505727132321948,0.13282295205754474
9cb5c053f04f5873,2021.08.17.14.32.33_veh-08_00521_01051,sde_0.05,g8_prefix,0.9012725334451127,0.0017739876562702273,0.0053378541344328845,False,0.0,3.4246988207392,0.07766899922426987,0.08207407861662294
d77c0dc5e2fb5366,2021.07.09.17.06.37_veh-35_02609_05015,sde_0.05,g8_prefix,0.9584844790010331,0.0017071064252564066,0.006431960365612555,False,0.0,3.252853360344483,0.09103314930185857,0.13497645823167861
